epoch,decoder_loss,loss,lr,signal_loss,val_decoder_loss,val_loss,val_signal_loss
33,0.1689377,0.31870806505282717,0.000100000005,4.9923453,0.09809596836566925,0.34799879789352417,8.330094337463379
34,0.1689295,0.31872751931349436,0.000100000005,4.9932694,0.09671707451343536,0.3478389382362366,8.370728492736816
35,0.1685143,0.31827582031488416,0.000100000005,4.9920545,0.09607480466365814,0.34758836030960083,8.383785247802734
36,0.16675597,0.3162146881222725,1.0000001e-05,4.9819584,0.09417307376861572,0.3452787399291992,8.370189666748047
37,0.16544077,0.3147428344686826,1.0000001e-05,4.97674,0.09380810707807541,0.34475472569465637,8.364887237548828
38,0.16524899,0.3145553804934025,1.0000001e-05,4.976883,0.0943010076880455,0.3454040437936783,8.370100975036621
39,0.16546968,0.3146323809027672,1.0000001e-05,4.972091,0.09360206127166748,0.3447811156511307,8.372634887695312
40,0.16535905,0.3144507480164369,1.0000001e-05,4.9697227,0.09402559697628021,0.34514233469963074,8.37055778503418
41,0.16567162,0.3147003681957722,1.0000001e-05,4.967625,0.0944797471165657,0.3455278277397156,8.368269920349121
42,0.16545013,0.3145153419176738,1.0000001e-05,4.968839,0.09377730637788773,0.34487131237983704,8.369800567626953
43,0.16492774,0.313980032602946,1.0000001e-05,4.9684105,0.09244188666343689,0.3435639441013336,8.370735168457031
44,0.16545488,0.31453382765253385,1.0000001e-05,4.969298,0.09342563152313232,0.344571128487587,8.371517181396484
45,0.16518721,0.31419245103995,1.0000001e-05,4.96684,0.09316807985305786,0.3447790890932083,8.387033462524414
46,0.16504353,0.3139309971531232,1.0000001e-06,4.962918,0.09270163625478745,0.3441917449235916,8.383003234863281
47,0.1652201,0.31408226569493614,1.0000001e-06,4.962076,0.09359964728355408,0.34517820179462433,8.38595199584961
48,0.16530275,0.3143338192005952,1.0000001e-06,4.9677,0.09375369548797607,0.3451242595911026,8.379018783569336
49,0.1651799,0.31414077113072075,1.0000001e-06,4.965366,0.09333785623311996,0.34489887952804565,8.385367393493652
50,0.16491066,0.313857045819362,1.0000001e-06,4.9648805,0.09376368671655655,0.34518443048000336,8.380691528320312
51,0.16478641,0.31375715365012485,1.0000001e-06,4.965691,0.09327098727226257,0.34461401402950287,8.378101348876953
52,0.16495202,0.3139154397447904,1.0000001e-06,4.96545,0.09321855008602142,0.3447152227163315,8.383222579956055
53,0.16550489,0.314480781207482,1.0000001e-06,4.9658637,0.09335635602474213,0.3447778970003128,8.380718231201172
54,0.16506691,0.3140519349773725,1.0000001e-06,4.966168,0.09360692650079727,0.34508413076400757,8.382574081420898
55,0.16527753,0.31433358882864315,1.0000001e-06,4.9685335,0.09377315640449524,0.3450852930545807,8.377071380615234
56,0.16491903,0.31380166704456014,1.0000001e-07,4.9627533,0.09346797317266464,0.3448759615421295,8.380266189575195
57,0.16496706,0.3139466625948747,1.0000001e-07,4.9659877,0.0929972231388092,0.3444214165210724,8.380805969238281
58,0.16482805,0.313732787022988,1.0000001e-07,4.9634957,0.09333881735801697,0.3447246253490448,8.379526138305664
59,0.16477603,0.31373235404491423,1.0000001e-07,4.965212,0.09380115568637848,0.3452974408864975,8.383209228515625
60,0.16490972,0.31387129247188567,1.0000001e-07,4.965382,0.09313755482435226,0.34464725852012634,8.383657455444336
61,0.16484581,0.31382644991079967,1.0000001e-07,4.9660254,0.09374937415122986,0.3451794981956482,8.381004333496094
62,0.16506,0.31405377248922983,1.0000001e-07,4.966463,0.09303861111402512,0.344326913356781,8.376276969909668
63,0.1650262,0.3139570388694604,1.0000001e-07,4.964362,0.0934305414557457,0.34502212703227997,8.38638687133789
64,0.16489406,0.31384317154685654,1.0000001e-07,4.9649696,0.09290851652622223,0.34442010521888733,8.383719444274902
65,0.16481549,0.31374777932961784,1.0000001e-07,4.9644156,0.09419853240251541,0.3455483317375183,8.378326416015625
66,0.16496024,0.3139522390564283,1.0000001e-08,4.9663954,0.09292197227478027,0.34456953406333923,8.388252258300781
67,0.16478279,0.3136710142592589,1.0000001e-08,4.9629354,0.09348441660404205,0.344853475689888,8.378969192504883
68,0.16476902,0.31375749240318934,1.0000001e-08,4.9662795,0.09357602149248123,0.34507545828819275,8.383315086364746
69,0.16468285,0.31363205164670943,1.0000001e-08,4.96497,0.09337131679058075,0.3448197841644287,8.38161563873291
70,0.16516112,0.31414782429734867,1.0000001e-08,4.966226,0.0930505245923996,0.3445516377687454,8.383369445800781
71,0.16504993,0.3140070167183876,1.0000001e-08,4.965234,0.09305964410305023,0.3446974456310272,8.387927055358887
72,0.16488719,0.3138178926706314,1.0000001e-08,4.9643593,0.0923590287566185,0.34395715594291687,8.386604309082031
73,0.16500126,0.3139443225165208,1.0000001e-08,4.964762,0.09244288504123688,0.34387826919555664,8.381179809570312
74,0.16488744,0.313841289828221,1.0000001e-08,4.9651294,0.09244471043348312,0.343899130821228,8.381814956665039
75,0.16492878,0.31389873564243315,1.0000001e-08,4.9656634,0.09328678995370865,0.3448484241962433,8.385387420654297
76,0.16507824,0.314065784662962,1.0000001e-09,4.9662523,0.09245550632476807,0.34378091990947723,8.377513885498047
77,0.16509363,0.31406417389710745,1.0000001e-09,4.9656816,0.09318181872367859,0.3447342664003372,8.385082244873047
78,0.16532293,0.3143180952469508,1.0000001e-09,4.9665093,0.09283324331045151,0.3444554954767227,8.387409210205078
79,0.16509138,0.31406725451350215,1.0000001e-09,4.9658604,0.09338248521089554,0.3450506925582886,8.38893985748291
80,0.16482326,0.31380748440821965,1.0000001e-09,4.9661393,0.09260876476764679,0.34392353892326355,8.377159118652344
81,0.16505729,0.31407179017861686,1.0000001e-09,4.9671526,0.0939539447426796,0.34533868730068207,8.379491806030273
82,0.16496153,0.31390527288118997,1.0000001e-09,4.964793,0.0934051126241684,0.3450153023004532,8.387006759643555
83,0.16516508,0.3141533239682515,1.0000001e-09,4.966271,0.09269456565380096,0.344298854470253,8.386810302734375
84,0.16536102,0.3143433117369811,1.0000001e-09,4.9660754,0.0939793810248375,0.34538041055202484,8.380034446716309
85,0.16483483,0.31380971531073254,1.0000001e-09,4.9658327,0.09371422231197357,0.3452422022819519,8.384265899658203
86,0.16510005,0.31415254270037013,1.0000001e-10,4.9684157,0.0940951406955719,0.3456718772649765,8.38589096069336
87,0.16501324,0.31404903655250865,1.0000001e-10,4.967858,0.09298153221607208,0.3444182872772217,8.3812255859375
88,0.16499396,0.31397752434015275,1.0000001e-10,4.9661202,0.09278567135334015,0.34440043568611145,8.38715934753418
89,0.16485167,0.3138180477420489,1.0000001e-10,4.9655437,0.09295062720775604,0.3443436026573181,8.379766464233398
90,0.16479336,0.3137230069438616,1.0000001e-10,4.964326,0.09358010441064835,0.34511958062648773,8.384649276733398
91,0.16458368,0.313503657579422,1.0000001e-10,4.963995,0.09270898997783661,0.3441177010536194,8.380290985107422
92,0.16461423,0.31356676677862805,1.0000001e-10,4.9650855,0.09300790727138519,0.3444705754518509,8.382088661193848
93,0.16479428,0.3137977964182695,1.0000001e-10,4.966785,0.09331301599740982,0.3447209447622299,8.380264282226562
