epoch,decoder_loss,loss,lr,signal_loss,val_decoder_loss,val_loss,val_signal_loss
43,0.40037405,1.3203462318579355,0.000100000005,3.0665722,0.3529033064842224,1.6694010496139526,4.3883256912231445
44,0.39936572,1.3193529520432155,0.000100000005,3.0666232,0.3505038022994995,1.6715505123138428,4.403489112854004
45,0.39852202,1.3183553473154703,0.000100000005,3.0661128,0.3547106981277466,1.6775721907615662,4.409538269042969
46,0.39833605,1.3185783350467681,0.000100000005,3.067474,0.356757253408432,1.6762625575065613,4.398350715637207
47,0.39825875,1.3181505519151688,0.000100000005,3.0663056,0.3537522554397583,1.6718839406967163,4.393772125244141
48,0.3972194,1.3168575882911682,0.000100000005,3.0654604,0.3541816174983978,1.674911618232727,4.402433395385742
49,0.3957503,1.3135604629913966,1.0000001e-05,3.0593674,0.34686604142189026,1.6679756045341492,4.403697967529297
50,0.3946997,1.3119132963816325,1.0000001e-05,3.0573792,0.34683138132095337,1.6686047315597534,4.405910968780518
51,0.39363745,1.3104331652323404,1.0000001e-05,3.0559843,0.3505946695804596,1.6731199622154236,4.408417701721191
52,0.3933996,1.3099482609828312,1.0000001e-05,3.0551648,0.34548431634902954,1.6686457991600037,4.410538196563721
53,0.39288026,1.309061572154363,1.0000001e-05,3.0539374,0.34741726517677307,1.670077621936798,4.408867835998535
54,0.39290747,1.309055482149124,1.0000001e-05,3.053825,0.3444608449935913,1.6676117777824402,4.410502910614014
55,0.39247856,1.3082492582003276,1.0000001e-05,3.0525699,0.34847259521484375,1.6718762516975403,4.411345481872559
56,0.39278576,1.3085348761081697,1.0000001e-05,3.052498,0.3462589979171753,1.669285774230957,4.410089015960693
57,0.39236566,1.3082429945468903,1.0000001e-05,3.052925,0.3462764620780945,1.6695746183395386,4.410993576049805
58,0.39220986,1.308057150244713,1.0000001e-05,3.0528238,0.3432154357433319,1.6671867370605469,4.413237571716309
59,0.39237785,1.307890421350797,1.0000001e-06,3.0517085,0.34520015120506287,1.6687405109405518,4.411801338195801
60,0.3920785,1.3075750176111858,1.0000001e-06,3.0516548,0.3411332368850708,1.6647518277168274,4.41206169128418
61,0.39243215,1.307851296067238,1.0000001e-06,3.0513985,0.3433859944343567,1.6670359373092651,4.412166595458984
62,0.3922726,1.3080134312311809,1.0000001e-06,3.0524719,0.34625470638275146,1.671245038509369,4.416634559631348
63,0.3919944,1.3075415048996608,1.0000001e-06,3.0518231,0.34693726897239685,1.6711872816085815,4.414166450500488
64,0.39235464,1.3076176089048386,1.0000001e-06,3.0508764,0.3421902060508728,1.6661505103111267,4.413200855255127
65,0.39214385,1.3075429395834606,1.0000001e-06,3.0513299,0.34540316462516785,1.6690986156463623,4.412318229675293
66,0.3921071,1.3077165931463242,1.0000001e-06,3.0520313,0.3480590581893921,1.6724677085876465,4.4146952629089355
67,0.39201233,1.3074471332629523,1.0000001e-06,3.0514498,0.3464851379394531,1.6706736087799072,4.413961410522461
68,0.392101,1.3074249519904455,1.0000001e-06,3.0510817,0.34419387578964233,1.6684683561325073,4.414248466491699
69,0.39244124,1.307777401804924,1.0000001e-07,3.0511208,0.3439602255821228,1.6686193346977234,4.415530204772949
70,0.39206752,1.30746699710687,1.0000001e-07,3.0513325,0.35197412967681885,1.67619127035141,4.414056777954102
71,0.39194986,1.306958041191101,1.0000001e-07,3.050028,0.34586018323898315,1.6709394454956055,4.416930675506592
72,0.3918963,1.3075119793415069,1.0000001e-07,3.0520523,0.34476861357688904,1.6690868735313416,4.414394378662109
73,0.39159906,1.3066749038298924,1.0000001e-07,3.0502527,0.34512996673583984,1.6688711643218994,4.412470817565918
74,0.39225727,1.3076551206906637,1.0000001e-07,3.0513265,0.3411276340484619,1.6644100546836853,4.410941123962402
75,0.39234713,1.3075563873847325,1.0000001e-07,3.050699,0.3480589985847473,1.6720991134643555,4.4134674072265625
76,0.39173934,1.3068556475639344,1.0000001e-07,3.0503867,0.3465581238269806,1.6708431243896484,4.414283275604248
77,0.39222476,1.3076400413115818,1.0000001e-07,3.051384,0.3411499261856079,1.6653788089752197,4.414095878601074
78,0.39179972,1.3073954137166341,1.0000001e-07,3.0519853,0.34658142924308777,1.6702592968940735,4.412259101867676
79,0.39190573,1.307130161722501,1.0000001e-08,3.0507474,0.3465479612350464,1.67080956697464,4.414205551147461
80,0.39196044,1.3073579972982408,1.0000001e-08,3.0513232,0.34353867173194885,1.6681235432624817,4.415283203125
81,0.39226285,1.307543544570605,1.0000001e-08,3.0509336,0.34681814908981323,1.6710335612297058,4.414051055908203
82,0.3920138,1.3074283901850383,1.0000001e-08,3.0513818,0.344265878200531,1.6683927178382874,4.413755893707275
83,0.39213985,1.3075709358851115,1.0000001e-08,3.0514348,0.3447188138961792,1.6686050295829773,4.412953853607178
84,0.3919153,1.306913914680481,1.0000001e-08,3.0499954,0.34512555599212646,1.6691460609436035,4.4134016036987305
85,0.3919884,1.3071506615479787,1.0000001e-08,3.0505424,0.3465995788574219,1.6705948114395142,4.413317680358887
86,0.39207652,1.3074160313606262,1.0000001e-08,3.0511332,0.3442460298538208,1.6688638925552368,4.415392875671387
87,0.3921337,1.3074572082360585,1.0000001e-08,3.0510788,0.34733182191848755,1.6713390946388245,4.413357257843018
88,0.39174458,1.3068804927666982,1.0000001e-08,3.0504532,0.34458404779434204,1.6688994765281677,4.414384841918945
